round,task_id,member,dataset,source_split,image_id,image_file,width,height,package,source_image,sha256
round2,r2-member7-MC-OCR-train-mcocr_public_145014qmchf,member7,MC-OCR,train,mcocr_public_145014qmchf,images/mcocr_public_145014qmchf.jpg,768,1024,member7/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145014qmchf.jpg,271f7fa585ebd3b1c6c71697c417c9b5fbdf4ea150300449c17a4cabc243006b
round2,r2-member7-MC-OCR-train-mcocr_public_145014qmicf,member7,MC-OCR,train,mcocr_public_145014qmicf,images/mcocr_public_145014qmicf.jpg,768,1024,member7/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145014qmicf.jpg,92297899d5cddfaf36a1c9b9b26f8191c76afd746197ce0683dd65a4f1bc6ed1
round2,r2-member7-MC-OCR-train-mcocr_public_145014qofcz,member7,MC-OCR,train,mcocr_public_145014qofcz,images/mcocr_public_145014qofcz.jpg,590,1280,member7/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145014qofcz.jpg,4636367c89365a9ef4f63df462aaeaa5722e5a3e4de3c21039ae1085c4ea5b6d
round2,r2-member7-MC-OCR-train-mcocr_public_145014qojtz,member7,MC-OCR,train,mcocr_public_145014qojtz,images/mcocr_public_145014qojtz.jpg,590,1280,member7/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145014qojtz.jpg,ca6aad5e3e71e8e0c1f948da6ac60d4c237a644d9054447d65b355e153e24952
round2,r2-member7-MC-OCR-train-mcocr_public_145014qozsl,member7,MC-OCR,train,mcocr_public_145014qozsl,images/mcocr_public_145014qozsl.jpg,768,1024,member7/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145014qozsl.jpg,94ab5032e4df0b5969930ca732b90f4090d1239226de419030c7ddae716ad6ee
round2,r2-member7-MC-OCR-train-mcocr_public_145014qrfai,member7,MC-OCR,train,mcocr_public_145014qrfai,images/mcocr_public_145014qrfai.jpg,576,1024,member7/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145014qrfai.jpg,c9ed157f713a7b70ecf3561329986f0ce10d578fc3fc2de42fac37341c2f7ccd
round2,r2-member7-MC-OCR-train-mcocr_public_145014quwvb,member7,MC-OCR,train,mcocr_public_145014quwvb,images/mcocr_public_145014quwvb.jpg,1024,1366,member7/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145014quwvb.jpg,b2b1e82119509ebc8a616b851b85ece1bac9263bff6fbddc857a725b81671f4d
round2,r2-member7-MC-OCR-train-mcocr_public_145014qwikh,member7,MC-OCR,train,mcocr_public_145014qwikh,images/mcocr_public_145014qwikh.jpg,576,1024,member7/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145014qwikh.jpg,3bb8da2261020dd1829c56f1930187fae87058c28f2f1eb4e64d61ec4c4db287
round2,r2-member7-MC-OCR-train-mcocr_public_145014qxkke,member7,MC-OCR,train,mcocr_public_145014qxkke,images/mcocr_public_145014qxkke.jpg,768,1024,member7/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145014qxkke.jpg,2ae2cb92abd92cb59e7191c6c2bd68ddfbc3270d1c8d6e43b8ca81e18d2d4493
round2,r2-member7-MC-OCR-train-mcocr_public_145014qyfft,member7,MC-OCR,train,mcocr_public_145014qyfft,images/mcocr_public_145014qyfft.jpg,768,1024,member7/MC-OCR/train,dataset/MC-OCR/clean/train/images/mcocr_public_145014qyfft.jpg,aa22e2a3d1fdc0b5697d3953c014f6b0747a86970e30914d8e3f6af2f32a4c0b
